rxn_id	rxn_name	subsystem	selected_subs	KEGG_id	EC	rule	genes_hsa_ncbi	genes_hsa_symbol	genes_mmu_symbol	genes_mmu_synonym
r1971	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1972	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1973	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1974	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1975	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1976	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1977	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1978	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1979	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1980	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1981	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1982	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1983	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1984	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1985	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1986	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1987	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1988	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1989	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1990	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1991	Y+LAT2 Utilized transport	Transport, extracellular	0	NA	NA	x(333)	9057	SLC7A6	SLC7A6	LAT-2
r1992	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r1993	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r1994	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r1995	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r1996	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r1997	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r1998	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r1999	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2000	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2001	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2002	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2003	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2004	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2005	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2006	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2007	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2008	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2009	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2010	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2011	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2012	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2013	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2014	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2015	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2016	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2017	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2018	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2019	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2020	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2021	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2022	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2023	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2024	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2026	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2027	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2028	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2029	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2030	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2031	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2032	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2034	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2035	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2036	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2037	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2038	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2039	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2040	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2041	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2042	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2043	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2044	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2045	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2046	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2047	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2048	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2049	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2050	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2051	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2052	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2053	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2054	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2055	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2056	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2057	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2058	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2059	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2060	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2061	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2062	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2063	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2064	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2065	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2066	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2067	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2068	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2069	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2070	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2071	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Transport, extracellular	0	NA	NA	x(325)	11136	SLC7A9	SLC7A9	CSNU3, b<o>, +AT, b<o>, + amino acid transporter
r2073	Zinc (Zn2+)-Iron (Fe2+) Permease (ZIP), TCDB:2.A.55.2.3	Transport, extracellular	0	NA	NA	x(2036)	6556	NA	NA	NA
r2079	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2080	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2081	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2082	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2083	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2084	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2085	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2086	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2087	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2088	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2089	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2090	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2091	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2092	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2093	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2094	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2095	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2096	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2097	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2098	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2099	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2100	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2101	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2102	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2103	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2104	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2105	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2106	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2107	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2108	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2109	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2110	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2111	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2112	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2113	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2114	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2115	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2116	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2117	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2118	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2119	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2120	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2121	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2122	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2123	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2124	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2125	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2126	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2127	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2128	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2129	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2130	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2131	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
r2132	Major Facilitator(MFS) TCDB:2.A.1.13.1	Transport, extracellular	0	NA	NA	x(22)	6566	SLC16A1	SLC16A1	MCT1
